Email_ID,Sender_Email,Subject,Email_Length,Num_Links,Num_Special_Chars,Capital_Words,Has_Attachment,Spam
498,user497@gmail.com,Account Verification,27,3,5,5,0,0
499,user498@outlook.com,Security Alert,63,1,5,5,0,0
500,user499@gmail.com,Greetings,89,0,2,6,0,0
501,user500@gmail.com,Security Alert,54,0,5,8,0,0
502,user501@gmail.com,Meeting,65,0,1,5,1,0
503,user502@outlook.com,Security Alert,120,1,3,0,0,0
504,user503@yahoo.com,Security Alert,57,0,2,4,0,0
505,user504@gmail.com,Security Alert,51,2,3,7,0,0
506,user505@yahoo.com,Security Alert,180,5,17,51,0,1
507,user506@outlook.com,Win Prize,75,0,5,8,0,0
508,user507@gmail.com,Offer,107,1,4,6,0,0
509,user508@yahoo.com,Win Prize,68,0,3,3,0,0
510,user509@outlook.com,Win Prize,123,1,4,1,1,0
511,user510@gmail.com,Meeting,66,2,3,4,0,0
512,user511@yahoo.com,Meeting,78,1,3,2,0,0
513,user512@outlook.com,Security Alert,49,2,4,6,0,0
514,user513@outlook.com,Meeting,101,1,3,8,1,0
515, ,Offer,174,6,14,1,0,1
516,user515@gmail.com,Win Prize,148,7,13,43,0,1
517,user516@company.com,Invoice,177,11,13,4,0,1
518,user517@gmail.com,Greetings,108,0,5,5,0,0
519,user518@company.com,Project Update,53,1,3,5,1,0
520,user519@gmail.com,Greetings,,3,15,25,1,1
521,user520@yahoo.com,Meeting,173,5,15,26,0,1
522,user521@outlook.com,Greetings,87,2,3,9,0,0
523,user522@gmail.com,Meeting,51,0,6,4,0,0
524,user523@company.com,Account Verification,191,1,14,44,0,1
525,user524@company.com,Invoice,58,0,3,2,1,0
526,user525@company.com,Greetings,93,0,4,0,0,0
527,user526@gmail.com,Invoice,25,1,3,2,0,0
528,user527@outlook.com,Win Prize,150,4,15,31,1,1
529,user528@gmail.com,Win Prize,65,0,1,9,0,0
530,user529@outlook.com,Project Update,56,1,3,3,1,0
531,user530@company.com,Offer,92,2,1,4,0,0
532,user531@company.com,Account Verification,131,0,2,0,1,0
533,user532@gmail.com,Invoice,98,0,5,2,0,0
534,user533@yahoo.com,Account Verification,64,3,4,1,0,0
535,user534@company.com,Security Alert,116,0,4,5,0,0
536,user535@company.com,Project Update,144,8,19,30,0,1
537,user536@company.com,Account Verification,84,0,2,8,0,0
538,user537@company.com,Invoice,223,6,7,43,1,1
539,user538@outlook.com,Account Verification,75,0,5,5,0,0
540,user539@outlook.com,Offer,131,9,10,45,1,1
541,user540@outlook.com,Win Prize,29,0,5,7,0,0
542,user541@company.com,Invoice,163,6,20,15,1,1
543,user542@gmail.com,Invoice,63,2,4,1,0,0
544,user543@gmail.com,Account Verification,161,4,18,16,0,1
545,user544@gmail.com,Project Update,73,2,2,1,1,0
546,user545@yahoo.com,Meeting,95,0,1,3,0,0
547,user546@outlook.com,Invoice,163,5,11,10,0,1
548,user547@company.com,Project Update,121,1,1,8,0,0
549,user548@company.com,Meeting,102,0,2,9,1,0
550,user549@outlook.com,Offer,108,0,4,7,0,0
551,user550@outlook.com,Invoice,92,0,4,4,1,0
552,user551@yahoo.com,Win Prize,111,1,2,9,1,0
553,user552@company.com,Security Alert,164,5,15,29,0,1
554,user553@gmail.com,Project Update,194,4,21,37,1,1
555,user554@outlook.com,Invoice,61,0,4,8,1,0
556,user555@outlook.com,Security Alert,96,0,6,5,1,0
557,user556@company.com,Meeting,105,0,1,8,0,0
558,user557@outlook.com,Meeting,93,0,3,1,0,0
559,user558@yahoo.com,Offer,56,2,1,6,0,0
560,user559@outlook.com,Project Update,51,2,6,2,0,0
561,user560@outlook.com,Meeting,65,0,8,9,0,0
562,user561@yahoo.com,Win Prize,206,4,13,39,0,1
563,user562@company.com,Invoice,50,0,2,8,0,0
564,user563@yahoo.com,Meeting,210,3,16,33,0,1
565,user564@gmail.com,Security Alert,93,0,3,0,0,0
566,user565@company.com,Account Verification,104,0,3,3,0,0
567,user566@company.com,Project Update,105,1,1,4,0,0
568,user567@yahoo.com,Project Update,112,3,2,4,0,0
569,user568@outlook.com,Project Update,75,3,1,4,0,0
570,user569@gmail.com,Meeting,57,0,3,2,0,0
571,user570@yahoo.com,Win Prize,101,0,2,1,0,0
572,user571@gmail.com,Invoice,203,2,16,17,0,1
573,user572@outlook.com,Greetings,156,1,2,0,0,0
574,user573@company.com,Greetings,114,1,0,5,0,0
575,user574@company.com,Account Verification,91,3,1,8,1,0
576,user575@outlook.com,Security Alert,60,0,5,1,0,0
577,user576@gmail.com,Project Update,88,0,2,7,0,0
578,user577@company.com,Invoice,96,0,3,4,0,0
579,user578@outlook.com,Greetings,167,8,9,57,0,1
580,user579@outlook.com,Meeting,113,0,1,8,0,0
581,user580@yahoo.com,Account Verification,107,2,1,5,0,0
582,user581@gmail.com,Meeting,125,6,22,32,1,1
583,user582@yahoo.com,Offer,194,6,14,16,0,1
584,user583@yahoo.com,Win Prize,212,5,20,54,1,1
585,user584@outlook.com,Offer,81,0,2,1,0,0
586,user585@outlook.com,Invoice,175,6,16,9,1,1
587,user586@gmail.com,Greetings,163,6,12,13,1,1
588,user587@company.com,Win Prize,74,0,2,3,0,0
589,user588@yahoo.com,Account Verification,161,4,15,54,1,1
590,user589@yahoo.com,Project Update,76,3,5,7,0,0
591,user590@gmail.com,Account Verification,149,4,21,27,1,1
592,user591@gmail.com,Account Verification,111,2,5,0,0,0
593,user592@gmail.com,Greetings,179,7,21,37,0,1
594,user593@gmail.com,Project Update,34,1,1,8,0,0
595,user594@company.com,Account Verification,198,5,9,15,1,1
596,user595@company.com,Offer,101,3,4,5,0,0
597,user596@gmail.com,Account Verification,103,2,6,8,0,0
598,user597@gmail.com,Project Update,138,5,5,9,0,0
599,user598@yahoo.com,Greetings,231,9,12,42,0,1
600,user599@outlook.com,Invoice,196,5,13,41,1,1
601,user600@company.com,Invoice,78,0,3,6,0,0
602,user601@yahoo.com,Account Verification,159,2,9,12,1,1
603,user602@company.com,Invoice,122,1,5,7,1,0
604,user603@company.com,Offer,86,2,1,5,0,0
605,user604@outlook.com,Security Alert,100,2,5,0,0,0
606,user605@outlook.com,Win Prize,116,0,1,0,0,0
607,user606@gmail.com,Invoice,155,5,14,19,0,1
608,user607@yahoo.com,Project Update,66,3,6,5,0,0
609,user608@outlook.com,Win Prize,74,0,4,0,0,0
610,user609@yahoo.com,Invoice,115,1,4,6,1,0
611,user610@yahoo.com,Offer,187,4,14,41,1,1
612,user611@yahoo.com,Win Prize,167,3,14,30,1,1
613,user612@yahoo.com,Invoice,45,2,5,3,0,0
614,user613@yahoo.com,Greetings,110,2,3,9,0,0
615,user614@company.com,Greetings,90,0,4,5,0,0
616,user615@outlook.com,Project Update,221,3,19,15,1,1
617,user616@yahoo.com,Greetings,112,1,3,6,0,0
618,user617@gmail.com,Greetings,144,0,4,9,0,0
619,user618@company.com,Offer,108,0,3,1,1,0
620,user619@outlook.com,Meeting,166,3,15,17,1,1
621,user620@outlook.com,Invoice,159,4,19,16,0,1
622,user621@outlook.com,Greetings,175,3,14,36,0,1
623,user622@company.com,Meeting,184,7,-1,6,0,1
624,user623@gmail.com,Project Update,155,4,16,36,0,1
625,user624@outlook.com,Invoice,190,4,14,41,0,1
626,user625@gmail.com,Account Verification,72,1,3,3,1,0
627,user626@company.com,Meeting,190,6,25,42,0,1
628,user627@company.com,Security Alert,88,1,7,5,0,0
629,user628@outlook.com,Greetings,77,0,5,9,1,0
630,user629@yahoo.com,Meeting,116,1,4,4,0,0
631,user630@company.com,Invoice,147,5,18,45,0,1
632,user631@outlook.com,Invoice,40,1,1,6,1,0
633,user632@yahoo.com,Meeting,144,5,15,12,0,1
634,user633@yahoo.com,Greetings,100,0,3,1,1,0
635,user634@company.com,Win Prize,66,1,3,9,0,0
636,user635@outlook.com,Project Update,166,6,18,30,1,1
637,user636@outlook.com,Account Verification,60,0,1,2,0,0
638,user637@company.com,Project Update,35,0,5,2,0,0
639,user638@gmail.com,Project Update,99,1,5,8,0,0
640,user639@gmail.com,Project Update,108,3,1,0,0,0
641,user640@gmail.com,Account Verification,79,0,3,0,0,0
642,user641@outlook.com,Offer,119,0,1,1,0,0
643,user642@yahoo.com,Project Update,178,6,20,22,1,1
644,user643@gmail.com,Win Prize,57,1,2,7,1,0
645,user644@outlook.com,Offer,69,0,2,0,1,0
646,user645@company.com,Win Prize,152,5,23,21,1,1
647,user646@gmail.com,Offer,74,1,4,2,0,0
648,user647@company.com,Project Update,101,1,2,9,0,0
649,user648@yahoo.com,Invoice,98,0,3,3,0,0
650,user649@company.com,Project Update,58,1,4,4,1,0
651,user650@gmail.com,Project Update,84,0,3,0,0,0
652,user651@outlook.com,Win Prize,145,1,4,0,0,0
653,user652@yahoo.com,Project Update,129,1,3,7,0,0
654,user653@company.com,Security Alert,56,0,3,0,0,0
655,user654@yahoo.com,Win Prize,65,1,0,7,0,0
656,user655@yahoo.com,Invoice,42,0,4,9,0,0
657,user656@outlook.com,Invoice,143,1,12,38,1,1
658,user657@gmail.com,Project Update,97,0,3,8,0,0
659,user658@yahoo.com,Account Verification,186,5,15,17,0,1
660,user659@yahoo.com,Win Prize,70,1,5,2,0,0
661,user660@yahoo.com,Win Prize,65,2,1,3,0,0
662,user661@company.com,Meeting,82,0,5,3,0,0
663,user662@company.com,Project Update,116,1,3,2,0,0
664,user663@yahoo.com,Greetings,203,5,12,58,1,1
665,user664@outlook.com,Greetings,84,1,4,6,1,0
666,user665@yahoo.com,Security Alert,98,0,5,0,1,0
667,user666@outlook.com,Greetings,65,1,2,7,1,0
668,user667@yahoo.com,Project Update,142,2,12,41,0,1
669,user668@company.com,Greetings,175,3,15,54,0,1
670,user669@outlook.com,Account Verification,179,5,7,14,0,1
671,user670@company.com,Win Prize,191,3,18,10,0,1
672,user671@yahoo.com,Win Prize,173,4,14,57,0,1
673,user672@outlook.com,Meeting,176,5,16,58,1,1
674,user673@company.com,Project Update,81,4,3,0,0,0
675,user674@gmail.com,Invoice,178,4,21,19,0,1
676,user675@outlook.com,Invoice,149,5,10,8,0,1
677,user676@yahoo.com,Offer,127,0,1,9,0,0
678,user677@company.com,Win Prize,75,1,1,4,0,0
679,user678@company.com,Invoice,101,2,3,8,0,0
680,user679@yahoo.com,Greetings,48,2,0,4,0,0
681,user680@outlook.com,Meeting,187,8,21,43,0,1
682,user681@company.com,Meeting,74,0,1,3,0,0
683,user682@company.com,Project Update,80,3,2,6,0,0
684,user683@yahoo.com,Account Verification,130,2,1,9,0,0
685,user684@gmail.com,Project Update,84,1,4,0,0,0
686,user685@yahoo.com,Meeting,69,0,4,0,0,0
687,user686@outlook.com,Invoice,195,4,13,55,1,1
688,user687@outlook.com,Win Prize,55,0,5,3,0,0
689,user688@yahoo.com,Meeting,46,2,2,8,0,0
690,user689@outlook.com,Greetings,110,1,6,0,0,0
691,user690@yahoo.com,Greetings,209,4,14,9,0,1
692,user691@company.com,Meeting,119,0,1,0,0,0
693,user692@gmail.com,Meeting,,2,2,6,0,0
694,user693@outlook.com,Security Alert,157,1,20,7,0,1
695,user694@yahoo.com,Account Verification,63,1,3,6,1,0
696,user695@gmail.com,Offer,197,10,18,8,1,1
697,user696@yahoo.com,Offer,80,3,2,1,0,0
698,user697@gmail.com,Meeting,41,2,3,1,0,0
699,user698@yahoo.com,Account Verification,135,1,5,0,0,0
700,user699@company.com,Invoice,65,0,3,3,0,0
701,user700@gmail.com,Greetings,87,3,1,8,0,0
702,user701@gmail.com,Security Alert,49,1,4,1,1,0
703,user702@yahoo.com,Offer,168,5,21,38,0,1
704,user703@company.com,Meeting,109,0,2,8,1,0
705,user704@outlook.com,Security Alert,82,0,4,2,0,0
706,user705@company.com,Win Prize,70,2,6,6,1,0
707,user706@gmail.com,Project Update,84,2,3,5,0,0
708,user707@gmail.com,Meeting,53,1,1,7,0,0
709,user708@company.com,Greetings,203,4,15,24,0,1
710,user709@gmail.com,Account Verification,210,9,12,39,1,1
711,user710@outlook.com,Offer,70,0,4,9,0,0
712,user711@gmail.com,Project Update,139,2,5,6,0,0
713,user712@gmail.com,Project Update,81,2,0,6,0,0
714,user713@yahoo.com,Invoice,68,0,5,2,0,0
715,user714@outlook.com,Win Prize,98,0,4,7,0,0
716,user715@gmail.com,Project Update,82,2,3,7,0,0
717,user716@outlook.com,Win Prize,138,0,3,8,1,0
718,user717@company.com,Greetings,158,6,8,42,1,1
719,user718@yahoo.com,Win Prize,43,1,4,9,0,0
720,user719@gmail.com,Greetings,200,7,12,45,1,1
721,user720@gmail.com,Offer,113,0,3,5,1,0
722,user721@yahoo.com,Meeting,135,0,4,4,0,0
723,user722@yahoo.com,Meeting,169,1,7,32,0,1
724,user723@outlook.com,Offer,96,1,1,1,0,0
725,user724@company.com,Greetings,70,2,2,1,1,0
726,user725@outlook.com,Meeting,122,1,4,2,0,0
727,user726@yahoo.com,Offer,112,2,1,9,0,0
728,user727@outlook.com,Meeting,176,4,10,57,0,1
729,user728@outlook.com,Offer,33,1,5,7,1,0
730,user729@gmail.com,Project Update,115,1,2,5,0,0
731,user730@company.com,Account Verification,149,1,5,2,0,0
732,user731@company.com,Account Verification,93,2,3,6,0,0
733,user732@outlook.com,Win Prize,77,0,3,2,0,0
734,user733@company.com,Greetings,74,2,2,6,0,0
735,user734@outlook.com,Offer,96,2,4,6,0,0
736,user735@gmail.com,Account Verification,68,2,3,7,0,0
737,user736@gmail.com,Account Verification,86,0,2,7,0,0
738,user737@yahoo.com,Offer,183,9,12,52,0,1
739,user738@outlook.com,Invoice,149,7,14,28,0,1
740,user739@gmail.com,Project Update,181,5,12,3,0,1
741,user740@outlook.com,Offer,157,4,19,30,0,1
742,user741@company.com,Account Verification,206,7,21,2,0,1
743,user742@yahoo.com,Greetings,121,0,0,7,1,0
744,user743@outlook.com,Greetings,72,1,7,0,0,0
745,user744@gmail.com,Project Update,69,0,1,7,0,0
746,user745@company.com,Offer,125,0,5,4,0,0
747,user746@gmail.com,Invoice,46,1,1,6,0,0
748,user747@company.com,Project Update,98,1,4,1,0,0
749,user748@yahoo.com,Meeting,110,2,3,5,1,0
750,user749@yahoo.com,Greetings,64,2,2,0,0,0
751,user750@gmail.com,Win Prize,165,7,19,45,0,1
752,user751@gmail.com,Security Alert,114,1,2,4,0,0
753,user752@outlook.com,Project Update,179,3,15,37,1,1
754,user753@company.com,Meeting,77,1,4,9,0,0
755,user754@yahoo.com,Greetings,124,0,3,1,1,0
756,user755@outlook.com,Project Update,90,2,5,0,0,0
757,user756@company.com,Invoice,67,1,4,8,0,0
758,user757@yahoo.com,Project Update,76,1,1,8,0,0
759,user758@company.com,Project Update,43,0,1,5,0,0
760,user759@outlook.com,Security Alert,82,0,3,7,0,0
761,user760@gmail.com,Meeting,74,1,9,2,0,0
762,user761@yahoo.com,Greetings,57,2,2,2,0,0
763,user762@company.com,Invoice,169,0,13,28,0,1
764,user763@outlook.com,Offer,117,0,2,2,0,0
765,user764@company.com,Security Alert,78,0,7,3,0,0
766,user765@outlook.com,Greetings,171,2,13,30,0,1
767,user766@yahoo.com,Invoice,179,6,17,55,0,1
768,user767@yahoo.com,Invoice,77,0,5,9,0,0
769,user768@company.com,Win Prize,128,7,15,4,0,1
770,user769@company.com,Invoice,36,0,3,1,0,0
771,user770@outlook.com,Project Update,162,2,11,8,0,1
772, ,Offer,75,1,7,3,1,0
773,user772@outlook.com,Win Prize,116,2,4,6,0,0
774,user773@yahoo.com,Project Update,75,3,7,5,0,0
775,user774@yahoo.com,Invoice,186,5,15,33,0,1
776,user775@yahoo.com,Win Prize,82,1,3,5,1,0
777,user776@yahoo.com,Greetings,59,1,8,9,1,0
778,user777@gmail.com,Project Update,184,5,15,43,0,1
779,user778@outlook.com,Greetings,89,1,2,5,0,0
780,user779@yahoo.com,Invoice,116,0,2,5,0,0
781,user780@gmail.com,Offer,72,0,3,8,0,0
782,user781@company.com,Greetings,40,1,3,7,0,0
783,user782@company.com,Account Verification,159,8,13,50,0,1
784,user783@gmail.com,Win Prize,95,0,3,9,0,0
785,user784@outlook.com,Invoice,171,4,10,40,0,1
786,user785@company.com,Greetings,52,1,5,6,0,0
787,user786@outlook.com,Win Prize,233,9,20,43,0,1
788,user787@yahoo.com,Win Prize,206,6,15,8,0,1
789,user788@company.com,Meeting,88,0,3,3,1,0
790,user789@gmail.com,Win Prize,182,8,25,48,0,1
791,user790@outlook.com,Win Prize,68,3,8,8,0,0
792,user791@yahoo.com,Project Update,84,0,2,1,0,0
793,user792@yahoo.com,Project Update,66,0,1,0,0,0
794,user793@outlook.com,Invoice,168,4,14,58,0,1
795,user794@outlook.com,Security Alert,175,1,15,29,0,1
796,user795@outlook.com,Win Prize,65,1,6,7,1,0
797,user796@outlook.com,Invoice,235,8,14,41,0,1
798,user797@yahoo.com,Win Prize,84,1,6,4,0,0
799,user798@yahoo.com,Project Update,31,2,4,8,0,0
800,user799@gmail.com,Meeting,79,0,3,4,0,0
801,user800@gmail.com,Meeting,124,0,3,3,0,0
802,user801@outlook.com,Security Alert,92,0,2,2,0,0
803,user802@company.com,Meeting,67,1,2,4,0,0
804,user803@company.com,Offer,91,0,1,9,0,0
805,user804@outlook.com,Greetings,51,0,7,4,1,0
806,user805@yahoo.com,Account Verification,21,1,6,4,0,0
807,user806@outlook.com,Greetings,217,5,15,42,0,1
808,user807@gmail.com,Meeting,108,1,1,2,0,0
809,user808@yahoo.com,Greetings,77,3,4,8,0,0
810,user809@company.com,Greetings,220,3,16,36,0,1
811,user810@company.com,Security Alert,66,0,3,9,0,0
812,user811@outlook.com,Win Prize,62,1,2,2,0,0
813,user812@outlook.com,Project Update,77,0,4,3,0,0
814,user813@outlook.com,Account Verification,76,1,3,1,0,0
815,user814@yahoo.com,Project Update,156,4,12,46,0,1
816,user815@gmail.com,Project Update,62,0,2,7,0,0
817,user816@yahoo.com,Greetings,34,2,1,5,0,0
818,user817@gmail.com,Offer,146,4,16,29,0,1
819,user818@company.com,Security Alert,75,2,1,6,0,0
820,user819@yahoo.com,Invoice,174,5,12,45,1,1
821,user820@gmail.com,Offer,62,1,2,1,0,0
822,user821@company.com,Account Verification,222,2,13,48,1,1
823,user822@yahoo.com,Win Prize,182,1,7,3,0,1
824,user823@outlook.com,Project Update,101,3,1,0,0,0
825,user824@yahoo.com,Win Prize,197,11,8,24,1,1
826,user825@company.com,Greetings,74,1,5,5,1,0
827,user826@company.com,Offer,75,1,1,3,0,0
828,user827@company.com,Meeting,156,6,22,19,0,1
829,user828@gmail.com,Account Verification,92,2,2,5,0,0
830,user829@company.com,Security Alert,63,1,5,0,0,0
831,user830@yahoo.com,Project Update,42,0,4,8,0,0
832,user831@gmail.com,Meeting,63,1,5,2,0,0
833,user832@outlook.com,Greetings,60,2,1,1,0,0
834,user833@company.com,Offer,186,6,12,56,1,1
835,user834@gmail.com,Invoice,183,5,15,26,0,1
836,user835@company.com,Win Prize,74,0,4,8,0,0
837,user836@outlook.com,Project Update,113,3,4,4,0,0
838,user837@company.com,Project Update,133,4,20,45,0,1
839,user838@gmail.com,Account Verification,190,99,18,21,1,1
840,user839@gmail.com,Security Alert,193,6,18,44,0,1
841,user840@outlook.com,Offer,50,0,4,6,0,0
842,user841@gmail.com,Account Verification,229,3,19,56,1,1
843,user842@company.com,Offer,242,11,25,58,1,1
844,user843@gmail.com,Win Prize,223,7,19,39,0,1
845,user844@gmail.com,Account Verification,80,1,3,0,0,0
846,user845@outlook.com,Project Update,94,2,2,4,0,0
847,user846@outlook.com,Win Prize,75,0,3,4,0,0
848,user847@yahoo.com,Account Verification,92,0,6,2,0,0
849,user848@gmail.com,Meeting,88,3,3,3,1,0
850,user849@gmail.com,Win Prize,61,0,3,9,1,0
851,user850@outlook.com,Greetings,65,1,6,2,0,0
852,user851@company.com,Win Prize,141,0,4,3,0,0
853,user852@yahoo.com,Project Update,102,1,3,9,0,0
854,user853@outlook.com,Win Prize,74,1,2,5,0,0
855,user854@company.com,Offer,201,4,17,59,0,1
856,user855@outlook.com,Greetings,179,6,13,16,0,1
857,user856@outlook.com,Greetings,61,0,3,4,1,0
858,user857@gmail.com,Project Update,168,12,15,15,1,1
859,user858@outlook.com,Invoice,186,5,18,25,0,1
860,user859@company.com,Offer,187,7,13,26,1,1
861,user860@gmail.com,Greetings,48,2,5,8,0,0
862,user861@outlook.com,Security Alert,172,7,12,31,1,1
863,user862@gmail.com,Greetings,101,0,3,7,0,0
864,user863@yahoo.com,Account Verification,71,0,2,2,1,0
865,user864@yahoo.com,Security Alert,195,6,7,50,0,1
866,user865@gmail.com,Invoice,,1,7,7,0,0
867,user866@yahoo.com,Meeting,79,1,3,9,0,0
868,user867@company.com,Project Update,73,0,1,8,0,0
869,user868@company.com,Win Prize,76,3,1,7,0,0
870,user869@company.com,Security Alert,71,2,5,8,0,0
871,user870@company.com,Greetings,192,4,18,19,0,1
872,user871@gmail.com,Win Prize,40,1,3,7,1,0
873,user872@yahoo.com,Project Update,103,1,1,0,0,0
874,user873@company.com,Account Verification,72,0,4,4,0,0
875,user874@outlook.com,Win Prize,170,2,16,34,0,1
876,user875@company.com,Project Update,95,0,3,4,0,0
877,user876@outlook.com,Offer,226,3,23,13,1,1
878,user877@company.com,Security Alert,119,0,2,0,0,0
879,user878@yahoo.com,Offer,124,1,4,1,1,0
880,user879@outlook.com,Security Alert,173,5,17,38,0,1
881,user880@outlook.com,Offer,63,1,0,4,0,0
882,user881@yahoo.com,Greetings,56,2,5,9,0,0
883,user882@outlook.com,Greetings,88,1,5,1,0,0
884,user883@outlook.com,Offer,127,0,2,2,0,0
885,user884@outlook.com,Invoice,51,0,4,7,0,0
886,user885@company.com,Account Verification,83,0,4,9,0,0
887,user886@outlook.com,Win Prize,109,2,4,0,1,0
888,user887@outlook.com,Meeting,196,4,15,36,0,1
889,user888@outlook.com,Invoice,104,0,2,1,0,0
890,user889@outlook.com,Greetings,86,0,1,2,1,0
891,user890@outlook.com,Greetings,194,3,13,32,0,1
892,user891@yahoo.com,Security Alert,53,0,4,1,0,0
893,user892@outlook.com,Offer,71,1,1,0,0,0
894,user893@yahoo.com,Invoice,202,5,23,6,0,1
895,user894@yahoo.com,Security Alert,70,1,3,0,1,0
896,user895@gmail.com,Security Alert,184,6,15,32,0,1
897,user896@yahoo.com,Meeting,95,4,1,0,0,0
898,user897@gmail.com,Account Verification,86,1,2,9,0,0
899,user898@outlook.com,Greetings,167,2,18,36,1,1
900,user899@gmail.com,Win Prize,93,1,2,3,0,0
901,user900@gmail.com,Win Prize,91,0,7,5,0,0
902,user901@company.com,Greetings,104,1,6,6,0,0
903,user902@company.com,Security Alert,175,6,7,40,0,1
904,user903@outlook.com,Project Update,36,1,2,8,0,0
905,user904@outlook.com,Meeting,85,2,1,8,0,0
906,user905@gmail.com,Security Alert,195,6,17,2,0,1
907,user906@gmail.com,Win Prize,112,4,3,6,0,0
908,user907@company.com,Win Prize,102,1,2,2,0,0
909,user908@gmail.com,Account Verification,93,2,1,6,1,0
910,user909@company.com,Win Prize,103,4,2,8,0,0
911,user910@outlook.com,Meeting,195,0,14,12,0,1
912,user911@gmail.com,Offer,204,4,15,10,1,1
913,user912@gmail.com,Project Update,120,0,2,9,0,0
914,user913@outlook.com,Greetings,31,1,7,8,0,0
915,user914@company.com,Win Prize,54,2,1,3,0,0
916,user915@company.com,Offer,70,0,3,0,0,0
917,user916@yahoo.com,Invoice,190,3,16,0,1,1
918,user917@outlook.com,Win Prize,133,3,13,29,1,1
919,user918@company.com,Offer,93,0,2,3,0,0
920,user919@yahoo.com,Meeting,104,0,4,3,0,0
921,user920@outlook.com,Offer,108,5,0,4,0,0
922,user921@yahoo.com,Win Prize,56,1,3,4,1,0
923,user922@company.com,Account Verification,42,1,5,6,0,0
924,user923@outlook.com,Invoice,41,2,5,3,0,0
925,user924@company.com,Invoice,190,4,15,30,0,1
926,user925@yahoo.com,Win Prize,75,0,1,9,0,0
927,user926@company.com,Project Update,175,2,16,31,0,1
928,user927@yahoo.com,Meeting,180,7,22,2,0,1
929,user928@outlook.com,Account Verification,54,0,0,2,1,0
930,user929@yahoo.com,Greetings,177,8,12,52,1,1
931,user930@outlook.com,Project Update,140,7,10,33,0,1
